Restaurant Name,Zip Code,Inspection Date,Score,Address,Facility ID,Process Description
Randall's #2475- Food,78731,06/23/2017,92,"5311 BALCONES DR
AUSTIN, TX 78731
(30.335816, -97.758296)",2800073,Routine Inspection
Quiznos Sub,78754,03/17/2015,100,"8201 CROSS PARK DR Bldg 2
AUSTIN, TX 78754
(30.330684, -97.667562)",10006313,Routine Inspection
Quad Food Mart,78704,11/19/2014,97,"628 E OLTORF ST
AUSTIN, TX 78704
(30.236763, -97.749117)",10752202,Routine Inspection
Pluckers Wing Bar,78613,10/15/2015,93,"11066 PECAN PARK BLVD
AUSTIN, TX 78613
(30.468669, -97.803761)",10025010,Routine Inspection
RW - Mr. Gatti's,78746,05/14/2015,100,"2802 BEE CAVES RD
ROLLINGWOOD, TX 78746
(30.271144, -97.789036)",2802602,Routine Inspection
Plush,78701,07/20/2016,91,"617 RED RIVER ST
AUSTIN, TX 78701
(30.267319, -97.736905)",2801758,Routine Inspection
Randalls #2483-Food,78703,03/14/2016,85,"715 EXPOSITION BLVD
AUSTIN, TX 78703
(30.283727, -97.776411)",2800961,Routine Inspection
Randall's #2475- Food,78731,05/26/2016,94,"5311 BALCONES DR
AUSTIN, TX 78731
(30.335816, -97.758296)",2800073,Routine Inspection
Raising Cane's Chicken Fingers,78701,12/07/2015,91,"415 W MARTIN LUTHER KING JR BLVD
AUSTIN, TX 78701
(30.281829, -97.742356)",11018622,Routine Inspection
Premos Food Store,78723,09/21/2017,90,"5327 CAMERON RD
AUSTIN, TX 78723
(30.311269, -97.707277)",11230917,Routine Inspection
Randalls 2480 Bakery,78749,07/06/2015,100,"6600 S MOPAC EXPY SB
AUSTIN, TX 78749
(30.221187, -97.83658)",2801134,Routine Inspection
Riata Bar and Grill,78727,04/27/2017,76,"12221 RIATA TRACE PKWY
AUSTIN, TX 78727
(30.42903, -97.750745)",2802168,Routine Inspection
Pizzaria Paparazzi,78701,06/23/2016,84,"313-1/2 E 6TH ST
AUSTIN, TX 78701
(30.267228, -97.739843)",10903812,Routine Inspection
RZN Enterprises Inc.,78757,12/31/2014,85,"1700 W ANDERSON LN
AUSTIN, TX 78757
(30.352648, -97.723624)",10234232,Routine Inspection
Playland Skating Center,78757,03/17/2015,92,"8822 MC CANN DR
AUSTIN, TX 78757
(30.372912, -97.729594)",2801910,Routine Inspection
Plush,78701,02/05/2015,97,"617 RED RIVER ST
AUSTIN, TX 78701
(30.267319, -97.736905)",2801758,Routine Inspection
Renaissance- Austin,78759,07/20/2017,84,"11279 TAYLOR DRAPER LN
AUSTIN, TX 78759
(30.412049, -97.753212)",10022684,Routine Inspection
Pure Austin Fitness,78759,03/12/2015,94,"4210 W BRAKER LN
AUSTIN, TX 78759
(30.399404, -97.740038)",2802288,Routine Inspection
RW - Panera Bread Bakery and Cafe,78746,02/24/2017,96,"2805 BEE CAVES RD Unit 410
ROLLINGWOOD, TX 78746
(30.271017, -97.789586)",10003334,Routine Inspection
Ramen Tatsu-Ya (South Lamar),78704,09/16/2015,86,"1234 S LAMAR BLVD
AUSTIN, TX 78704
(30.254035, -97.762735)",11268610,Routine Inspection
Pronto Food Mart,78751,01/12/2016,87,"4301 DUVAL ST
AUSTIN, TX 78751
(30.304873, -97.72596)",10473728,Routine Inspection
Residence Inn Austin South,78744,04/28/2015,92,"4537 S IH 35 SVRD NB
AUSTIN, TX 78744
(30.210579, -97.754371)",10047998,Routine Inspection
Red Shed Tavern,78748,04/09/2015,90,"8504 S CONGRESS AVE
AUSTIN, TX 78748
(30.174053, -97.784927)",10156269,Routine Inspection
Randall's #2490-Deli,78759,12/18/2015,91,"10900 RESEARCH BLVD SB
AUSTIN, TX 78759
(30.401922, -97.746122)",2801125,Routine Inspection
Renaissance Austin Hotel,78759,06/20/2017,89,"9721 ARBORETUM BLVD
AUSTIN, TX 78759
(30.393287, -97.749905)",10920529,Routine Inspection
Ridgetop Elementary,78751,04/12/2016,100,"5005 CASWELL AVE
AUSTIN, TX 78751
(30.311849, -97.716791)",2800244,Routine Inspection
Quinta Caporales Meat Market- Deli,78745,12/08/2016,82,"730 W STASSNEY LN Unit 105
AUSTIN, TX 78745
(30.209029, -97.78292)",10243063,Routine Inspection
Premier High School,78745,11/01/2016,100,"1701 W BEN WHITE BLVD EB Unit 100-A
AUSTIN, TX 78745
(30.227729, -97.784355)",10221368,Routine Inspection
Quality Seafood,78751,03/21/2017,96,"5621 AIRPORT BLVD
AUSTIN, TX 78751
(30.31842, -97.712994)",2802507,Routine Inspection
Pop ,78701,03/10/2017,92,"620 W 6TH ST Unit 1
AUSTIN, TX 78701
(30.26989, -97.749345)",11115760,Routine Inspection
Randall's # 2987 Grocery,78732,03/28/2016,97,"5145 N FM 620 RD
AUSTIN, TX 78732
(30.390367, -97.884685)",10720138,Routine Inspection
Red River Market,78705,01/30/2017,91,"3213 RED RIVER ST
AUSTIN, TX 78705
(30.291605, -97.726851)",10027075,Routine Inspection
Ramsey Edition,78660,08/25/2017,92,"15630 VISION DR
AUSTIN, TX 78660
(30.450507, -97.661814)",11325268,Routine Inspection
Potbelly Sandwich Works,78749,09/23/2015,97,"5300 S MOPAC EXPY SB Bldg 5
AUSTIN, TX 78749
(30.234666, -97.825921)",10151924,Routine Inspection
Pok-E-Jo's Brodie Oaks,78704,07/14/2015,94,"4109 S CAPITAL OF TEXAS HWY NB
AUSTIN, TX 78704
(30.236561, -97.7979)",2801806,Routine Inspection
Polkadots Cupcake Factory,78705,11/02/2016,100,"2826 RIO GRANDE ST Bldg B
AUSTIN, TX 78705
(30.295553, -97.743921)",10135583,Routine Inspection
Randall's #2481 (Retail),78731,05/20/2015,90,"1500 W 35TH ST
AUSTIN, TX 78731
(30.306117, -97.749429)",2803470,Routine Inspection
Prime Mart,78758,05/04/2016,95,"12430 N LAMAR BLVD
AUSTIN, TX 78758
(30.407119, -97.678361)",10003038,Routine Inspection
Randall's (Starbucks Coffee) #2482,78731,01/09/2015,97,"8040 MESA DR
AUSTIN, TX 78731
(30.370859, -97.757575)",2802107,Routine Inspection
Premier High School,78745,10/20/2015,100,"1701 W BEN WHITE BLVD EB Unit 100-A
AUSTIN, TX 78745
(30.227729, -97.784355)",10221368,Routine Inspection
Recess Arcade Bar,78701,01/05/2017,90,"222 E 6TH ST
AUSTIN, TX 78701
(30.267409, -97.740519)",11336224,Routine Inspection
Pure Austin Fitness,78759,05/19/2017,95,"4210 W BRAKER LN
AUSTIN, TX 78759
(30.399404, -97.740038)",2802288,Routine Inspection
RW - The Finishline Carwash,78746,02/09/2015,94,"2900 BEE CAVES RD.
AUSTIN, TX 78746
(30.270627, -97.791383)",10555469,Routine Inspection
Polkadots Cupcake Factory,78705,05/05/2017,100,"2826 RIO GRANDE ST Bldg B
AUSTIN, TX 78705
(30.295553, -97.743921)",10135583,Routine Inspection
Premier High School American Youthworks,78744,04/13/2017,100,"1901 E BEN WHITE BLVD EB
AUSTIN, TX 78744
(30.215744, -97.746775)",11479522,Routine Inspection
Presidential Meadows Elementary Kitchen,78653,02/09/2016,97,"13252 GEORGE BUSH ST
MANOR, TX 78653
(30.352072, -97.525692)",10064817,Routine Inspection
Porter Ale House & Gastro Pub,78704,11/03/2016,97,"3715 S 1ST ST
AUSTIN, TX 78704
(30.228951, -97.76792)",11068319,Routine Inspection
Randall's # 2987 Meat / Seafood,78732,04/29/2015,100,"5145 N FM 620 RD
AUSTIN, TX 78732
(30.390367, -97.884685)",10720286,Routine Inspection
RW - Nothing Bundt Cakes,78746,04/06/2017,100,"2805 BEE CAVES RD
ROLLINGWOOD, TX 78746
(30.271017, -97.789586)",10831500,Routine Inspection
Randall's #2471-Prepared Foods,78703,04/24/2015,100,"2727 EXPOSITION BLVD Unit 115
AUSTIN, TX 78703
(30.304565, -97.76469)",2803491,Routine Inspection
Potbelly Sandwich Works,78705,06/19/2015,97,"2316 GUADALUPE ST
AUSTIN, TX 78705
(30.286873, -97.74168)",10046409,Routine Inspection
Polvo's Restaurant & Bar,78704,10/29/2014,81,"2004 S 1ST ST
AUSTIN, TX 78704
(30.245099, -97.757298)",2801085,Routine Inspection
Red Lobster # 0314,78704,03/21/2017,88,"3815 S LAMAR BLVD NB
AUSTIN, TX 78704
(30.238122, -97.789923)",11183314,Routine Inspection
RBM Food Mart,78722,05/27/2015,97,"2601 MANOR RD
AUSTIN, TX 78722
(30.284891, -97.715382)",10229507,Routine Inspection
Quick & Go,78757,04/14/2016,91,"1901 W ANDERSON LN
AUSTIN, TX 78757
(30.353939, -97.726352)",10923969,Routine Inspection
Randall's #2483-Retail,78703,03/31/2015,100,"715 EXPOSITION BLVD
AUSTIN, TX 78703
(30.283727, -97.776411)",2803481,Routine Inspection
Riata Stop,78727,11/30/2016,90,"12221 RIATA TRACE PKWY Unit 190
AUSTIN, TX 78727
(30.42903, -97.750745)",10192952,Routine Inspection
Renaissance- Austin,78759,03/30/2015,90,"11279 TAYLOR DRAPER LN
AUSTIN, TX 78759
(30.412049, -97.753212)",10022684,Routine Inspection
Riata Stop,78727,10/27/2015,84,"12221 RIATA TRACE PKWY Unit 190
AUSTIN, TX 78727
(30.42903, -97.750745)",10192952,Routine Inspection
Plush,78701,02/02/2017,87,"617 RED RIVER ST
AUSTIN, TX 78701
(30.267319, -97.736905)",2801758,Routine Inspection
Pour House,78759,01/04/2016,92,"11835 JOLLYVILLE RD
AUSTIN, TX 78759
(30.422724, -97.755571)",10979642,Routine Inspection
Players Concession/Morris Wm,78723,06/16/2016,99,"3851 MANOR RD
AUSTIN, TX 78723
(30.290182, -97.695115)",2802061,Routine Inspection
Restaurante Jasmines,78617,09/13/2016,82,"2463 E SH 71 WB Unit 2
AUSTIN, TX 78617
(30.213607, -97.659374)",10488639,Routine Inspection
RW - Nothing Bundt Cakes,78746,05/14/2015,100,"2805 BEE CAVES RD
ROLLINGWOOD, TX 78746
(30.271017, -97.789586)",10831500,Routine Inspection
Porfirio's Tacos,78702,09/01/2015,66,"1512 HOLLY ST
AUSTIN, TX 78702
(30.255038, -97.730639)",2800077,Routine Inspection
RW - Panera Bread Bakery and Cafe,78746,02/23/2015,100,"2805 BEE CAVES RD Unit 410
ROLLINGWOOD, TX 78746
(30.271017, -97.789586)",10003334,Routine Inspection
Popeyes # 305 - Z & H Inc ,78741,10/05/2016,90,"2919 MONTOPOLIS DR
AUSTIN, TX 78741
(30.214013, -97.711105)",11423173,Routine Inspection
Pillow Elementary,78757,01/08/2016,99,"3025 CROSSCREEK DR
AUSTIN, TX 78757
(30.369642, -97.733164)",2800430,Routine Inspection
Red Mango,78705,05/15/2015,94,"2222 RIO GRANDE ST Bunit 120
AUSTIN, TX 78705
(30.286839, -97.744777)",11061773,Routine Inspection
Randall's #2481 (Retail),78731,11/16/2015,96,"1500 W 35TH ST
AUSTIN, TX 78731
(30.306117, -97.749429)",2803470,Routine Inspection
Quacks 43rd Street Bakery,78751,11/12/2014,93,"411 E 43RD ST
AUSTIN, TX 78751
(30.304787, -97.726452)",2801061,Routine Inspection
Randall's (Starbucks Coffee) #2482,78731,05/24/2016,100,"8040 MESA DR
AUSTIN, TX 78731
(30.370859, -97.757575)",2802107,Routine Inspection
Pour House,78759,01/28/2015,96,"11835 JOLLYVILLE RD
AUSTIN, TX 78759
(30.422724, -97.755571)",10979642,Routine Inspection
Randall's #2482 (Retail),78731,09/09/2016,89,"8040 MESA DR
AUSTIN, TX 78731
(30.370859, -97.757575)",2803468,Routine Inspection
Randall's #2490-Bakery,78759,05/17/2016,100,"10900 RESEARCH BLVD SB
AUSTIN, TX 78759
(30.401922, -97.746122)",2801168,Routine Inspection
Pizzaria Paparazzi,78701,01/07/2016,100,"222 E 6TH ST
AUSTIN, TX 78701
(30.267409, -97.740519)",10822830,Routine Inspection
RZN Enterprises Inc.,78757,06/28/2016,90,"1700 W ANDERSON LN
AUSTIN, TX 78757
(30.352648, -97.723624)",10234232,Routine Inspection
Players Concessions Inc. Lions,78703,09/25/2015,97,"2901 ENFIELD RD
AUSTIN, TX 78703
(30.29162, -97.774186)",2802891,Routine Inspection
Red Mango,78705,12/10/2014,87,"2222 RIO GRANDE ST Bunit 120
AUSTIN, TX 78705
(30.286839, -97.744777)",11061773,Routine Inspection
Pizzaria Paparazzi,78701,03/02/2017,91,"222 E 6TH ST
AUSTIN, TX 78701
(30.267409, -97.740519)",10822830,Routine Inspection
Red River Market,78705,06/18/2015,95,"3213 RED RIVER ST
AUSTIN, TX 78705
(30.291605, -97.726851)",10027075,Routine Inspection
RBG Kitchen,78702,03/30/2016,90,"408 N PLEASANT VALLEY RD
AUSTIN, TX 78702
(30.256019, -97.711399)",11281849,Routine Inspection
Quiznos Sub,78754,01/20/2016,93,"8201 CROSS PARK DR Bldg 2
AUSTIN, TX 78754
(30.330684, -97.667562)",10006313,Routine Inspection
"Project Transitions, Inc",78756,01/08/2015,100,"5606 ROOSEVELT AVE
AUSTIN, TX 78756
(30.327666, -97.732084)",2801122,Routine Inspection
Rawshe Hookah Cafe,78753,04/01/2015,90,"11331 N LAMAR BLVD
AUSTIN, TX 78753
(30.382791, -97.685902)",10497880,Routine Inspection
Potbelly Sandwich Works,78705,11/09/2016,96,"2316 GUADALUPE ST
AUSTIN, TX 78705
(30.286873, -97.74168)",10046409,Routine Inspection
Randall's # 2987 Deli,78732,03/28/2016,87,"5145 N FM 620 RD
AUSTIN, TX 78732
(30.390367, -97.884685)",10720284,Routine Inspection
Pok-E-Jo's Brodie Oaks,78704,06/23/2016,93,"4109 S CAPITAL OF TEXAS HWY NB
AUSTIN, TX 78704
(30.236561, -97.7979)",2801806,Routine Inspection
Randalls 2480 Deli,78749,01/26/2015,86,"6600 S MOPAC EXPY SB
AUSTIN, TX 78749
(30.221187, -97.83658)",2800973,Routine Inspection
Porfirio's Tacos,78702,12/18/2015,83,"1512 HOLLY ST
AUSTIN, TX 78702
(30.255038, -97.730639)",2800077,Routine Inspection
Radio Coffee & Beer,78704,06/25/2015,89,"4204 MANCHACA RD
AUSTIN, TX 78704
(30.231405, -97.787355)",11157451,Routine Inspection
Potbelly Sandwich Works,78749,10/29/2014,91,"5300 S MOPAC EXPY SB Bldg 5
AUSTIN, TX 78749
(30.234666, -97.825921)",10151924,Routine Inspection
RW -  Arise Austin Medical Center,78746,08/11/2017,97,"3003 BEE CAVES RD
ROLLINGWOOD, TX 78746
(30.271664, -97.795469)",10971066,Routine Inspection
"Quarries of Hyde Park, The",78759,07/13/2015,97,"11400 N MOPAC EXPY SB
AUSTIN, TX 78759
(30.404569, -97.727315)",2803212,Routine Inspection
Randall's # 2987 Starbucks Kiosk,78732,02/13/2017,98,"5145 N FM 620 RD
AUSTIN, TX 78732
(30.390367, -97.884685)",10720294,Routine Inspection
Rawshe Hookah Cafe,78753,01/27/2017,97,"11331 N LAMAR BLVD
AUSTIN, TX 78753
(30.382791, -97.685902)",10497880,Routine Inspection
Prime Mart,78758,04/11/2017,99,"12430 N LAMAR BLVD
AUSTIN, TX 78758
(30.407119, -97.678361)",10003038,Routine Inspection
Playland Skating Center,78757,05/10/2016,87,"8822 MC CANN DR
AUSTIN, TX 78757
(30.372912, -97.729594)",2801910,Routine Inspection
Prodigy Child Development Cent,78758,03/04/2015,96,"2300 CEDAR BEND DR
AUSTIN, TX 78758
(30.412303, -97.702633)",2800767,Routine Inspection
Pronto C-Store,78757,01/21/2015,97,"8630 RESEARCH BLVD SB
AUSTIN, TX 78757
(30.362831, -97.717612)",2804040,Routine Inspection
Randall's # 2987 Starbucks Kiosk,78732,04/29/2015,97,"5145 N FM 620 RD
AUSTIN, TX 78732
(30.390367, -97.884685)",10720294,Routine Inspection
Retro Fitness,78750,07/29/2016,93,"9617 ANDERSON MILL RD Unit 106
AUSTIN, TX 78750
(30.448262, -97.792219)",11456785,Routine Inspection
Primrose School of Southwest Austin,78749,03/18/2015,93,"4920 DAVIS LN
AUSTIN, TX 78749
(30.20639, -97.859436)",10499904,Routine Inspection
Pleasant Hill Elementary,78745,03/13/2015,91,"6405 CIRCLE S RD
AUSTIN, TX 78745
(30.195844, -97.776864)",2800436,Routine Inspection
Riata Bar and Grill,78727,02/20/2015,97,"12221 RIATA TRACE PKWY
AUSTIN, TX 78727
(30.42903, -97.750745)",2802168,Routine Inspection
Renaissance- Austin,78759,08/19/2016,95,"11279 TAYLOR DRAPER LN
AUSTIN, TX 78759
(30.412049, -97.753212)",10022684,Routine Inspection
Potbelly Sandwich Works,78705,04/28/2017,92,"2316 GUADALUPE ST
AUSTIN, TX 78705
(30.286873, -97.74168)",10046409,Routine Inspection
Respite Recovery,78701,03/06/2015,93,"403 E 15TH ST
AUSTIN, TX 78701
(30.275803, -97.735692)",10765376,Routine Inspection
Raising Canes Chicken Fingers,78746,05/12/2016,100,"3201 BEE CAVES RD Unit 175
AUSTIN, TX 78746
(30.273599, -97.799243)",11145733,Routine Inspection
Randall's #2475-Retail,78731,12/13/2016,100,"5401 BALCONES DR
AUSTIN, TX 78731
(30.335793, -97.75832)",2803531,Routine Inspection
Provident Memory Care,78737,05/16/2016,98,"11013 SIGNAL HILL DR
AUSTIN, TX 78737
(30.211841, -97.964736)",10658286,Routine Inspection
Red Mango,78705,10/05/2015,94,"2222 RIO GRANDE ST Bunit 120
AUSTIN, TX 78705
(30.286839, -97.744777)",11061773,Routine Inspection
Randall's # 2987 Produce,78732,10/30/2015,97,"5145 N FM 620 RD
AUSTIN, TX 78732
(30.390367, -97.884685)",10720292,Routine Inspection
Residence Inn By Marriott,78759,10/18/2016,98,"3713 TUDOR BLVD
AUSTIN, TX 78759
(30.385367, -97.739338)",2800757,Routine Inspection
"Phil's Ice House, Inc",78704,06/09/2016,92,"2901 S LAMAR BLVD Unit 100
AUSTIN, TX 78704
(30.243375, -97.782637)",10516513,Routine Inspection
Porfirio's Tacos,78702,09/23/2015,85,"1512 HOLLY ST
AUSTIN, TX 78702
(30.255038, -97.730639)",2800077,1st Follow Up to Routine of 50 - 69
Players Concessions Inc. Lions,78703,04/21/2015,94,"2901 ENFIELD RD
AUSTIN, TX 78703
(30.29162, -97.774186)",2802891,Routine Inspection
Quattro Gatti Restaurant,78701,04/14/2017,85,"908 CONGRESS AVE
AUSTIN, TX 78701
(30.271213, -97.741636)",10290244,Routine Inspection
Poco Loco Supermercado,78745,08/22/2017,86,"611 W BEN WHITE BLVD EB
AUSTIN, TX 78745
(30.226725, -97.770608)",11258727,Routine Inspection
Red's Porch,78704,02/08/2016,95,"3508 S LAMAR BLVD Unit 200
AUSTIN, TX 78704
(30.240226, -97.787045)",10333638,Routine Inspection
Randall's #2475-Retail,78731,06/23/2017,98,"5401 BALCONES DR
AUSTIN, TX 78731
(30.335793, -97.75832)",2803531,Routine Inspection
Pizza Hut,78758,07/08/2016,93,"8500 N LAMAR BLVD
AUSTIN, TX 78758
(30.353367, -97.705584)",2802468,Routine Inspection
Randall's #2475- Food,78731,12/17/2014,97,"5311 BALCONES DR
AUSTIN, TX 78731
(30.335816, -97.758296)",2800073,Routine Inspection
Quick & Go,78757,05/15/2017,96,"1901 W ANDERSON LN
AUSTIN, TX 78757
(30.353939, -97.726352)",10923969,Routine Inspection
RBM Food Mart,78722,11/20/2015,95,"2601 MANOR RD
AUSTIN, TX 78722
(30.284891, -97.715382)",10229507,Routine Inspection
Randall's #2485,78745,11/06/2015,99,"2025 W BEN WHITE BLVD EB
AUSTIN, TX 78745
(30.230214, -97.789729)",2803467,Routine Inspection
Residence Inn Austin South,78744,05/06/2016,98,"4537 S IH 35 SVRD NB
AUSTIN, TX 78744
(30.210579, -97.754371)",10047998,Routine Inspection
Pok-E-Jo's Brodie Oaks,78704,01/04/2017,79,"4109 S CAPITAL OF TEXAS HWY NB
AUSTIN, TX 78704
(30.236561, -97.7979)",2801806,Routine Inspection
Pronto Food Mart,78751,03/06/2015,89,"4301 DUVAL ST
AUSTIN, TX 78751
(30.304873, -97.72596)",10473728,Routine Inspection
Quality Suites,78744,08/19/2015,97,"1701 E ST ELMO RD
AUSTIN, TX 78744
(30.21238, -97.751979)",10042338,Routine Inspection
Randall's # 2987 Bakery,78732,02/25/2015,100,"5145 N FM 620 RD
AUSTIN, TX 78732
(30.390367, -97.884685)",10720273,Routine Inspection
Randall's # 2987 Starbucks Kiosk,78732,09/05/2017,99,"5145 N FM 620 RD
AUSTIN, TX 78732
(30.390367, -97.884685)",10720294,Routine Inspection
Playland Skating Center,78757,07/14/2015,96,"8822 MC CANN DR
AUSTIN, TX 78757
(30.372912, -97.729594)",2801910,Routine Inspection
Reserve at Lake Travis -The Cypress Club Lodge,78669,10/10/2016,99,"2216 CYPRESS CLUB POINTE
LAGO VISTA, TX 78669
(30.407064, -97.990652)",10723023,Routine Inspection
Ranch 616,78701,04/19/2017,76,"616 NUECES ST
AUSTIN, TX 78701
(30.270393, -97.748149)",2801490,Routine Inspection
Quick Stop,78702,02/22/2017,92,"1700 E CESAR CHAVEZ ST
AUSTIN, TX 78702
(30.257794, -97.726566)",2803795,Routine Inspection
Quizno's Subs,78701,05/22/2017,86,"922 CONGRESS AVE
AUSTIN, TX 78701
(30.271642, -97.741472)",2802488,Routine Inspection
Promise Pizza,78759,02/08/2017,82,"10225 RESEARCH BLVD NB Bunit 110
AUSTIN, TX 78759
(30.394877, -97.745915)",11251459,Routine Inspection
Plucker's Wing Bar,78704,05/12/2015,89,"3909 S LAMAR BLVD NB Bldg B
AUSTIN, TX 78704
(30.237281, -97.79106)",10005937,Routine Inspection
RW - Mr. Gatti's,78746,11/10/2015,99,"2802 BEE CAVES RD
ROLLINGWOOD, TX 78746
(30.271144, -97.789036)",2802602,Routine Inspection
Q.P. Food Mart,78745,06/12/2015,93,"5625 WEST GATE BLVD
AUSTIN, TX 78745
(30.219412, -97.806859)",2803796,Routine Inspection
R S Food Mart,78702,06/23/2016,94,"1219 ROSEWOOD AVE
AUSTIN, TX 78702
(30.268639, -97.725824)",10229991,Routine Inspection
Players Concession/Morris Wm,78723,08/23/2017,88,"3851 MANOR RD
AUSTIN, TX 78723
(30.290182, -97.695115)",2802061,Routine Inspection
Plucker's Wing Factory,78705,04/19/2017,87,"2222 RIO GRANDE ST Bunit 116
AUSTIN, TX 78705
(30.286839, -97.744777)",2800781,Routine Inspection
Polkadots Cupcake Factory,78705,12/04/2014,93,"2826 RIO GRANDE ST Bldg B
AUSTIN, TX 78705
(30.295553, -97.743921)",10135583,Routine Inspection
Querencia at Barton Creek,78735,12/29/2014,100,"2500 BARTON CREEK BLVD
AUSTIN, TX 78735
(30.289209, -97.868732)",10026760,Routine Inspection
Randall's Food Stores #2471 - Prepared Foods,78703,12/06/2016,85,"2727 EXPOSITION BLVD
AUSTIN, TX 78703
(30.304565, -97.76469)",10613899,Routine Inspection
Potbelly Sandwich Works,78705,06/01/2016,89,"2316 GUADALUPE ST
AUSTIN, TX 78705
(30.286873, -97.74168)",10046409,Routine Inspection
Randall's #2490-Retail,78759,12/18/2015,89,"10900 RESEARCH BLVD SB
AUSTIN, TX 78759
(30.401922, -97.746122)",2803863,Routine Inspection
Plucker's Wing Bar,78704,11/17/2016,89,"3909 S LAMAR BLVD NB Bldg B
AUSTIN, TX 78704
(30.237281, -97.79106)",10005937,Routine Inspection
Randall's #2482 (Retail),78731,03/08/2016,93,"8040 MESA DR
AUSTIN, TX 78731
(30.370859, -97.757575)",2803468,Routine Inspection
Posse East,78705,09/19/2016,95,"2900 DUVAL ST
AUSTIN, TX 78705
(30.291341, -97.73448)",2800211,Routine Inspection
Quinta Caporales Meat Market,78745,12/08/2016,73,"730 W STASSNEY LN Unit 105
AUSTIN, TX 78745
(30.209029, -97.78292)",10243065,Routine Inspection
Randall's #2483-Retail,78703,09/08/2016,93,"715 EXPOSITION BLVD
AUSTIN, TX 78703
(30.283727, -97.776411)",2803481,Routine Inspection
Potbelly Sandwich Works,78749,03/07/2017,98,"5300 S MOPAC EXPY SB Bldg 5
AUSTIN, TX 78749
(30.234666, -97.825921)",10151924,Routine Inspection
RW -  Arise Austin Medical Center,78746,07/07/2016,100,"3003 BEE CAVES RD
ROLLINGWOOD, TX 78746
(30.271664, -97.795469)",10971066,Routine Inspection
Poco Loco Supermercado,78745,04/06/2017,79,"611 W BEN WHITE BLVD EB
AUSTIN, TX 78745
(30.226725, -97.770608)",11055998,Routine Inspection
Radisson Hotel Restaurant,78701,02/28/2017,81,"111 E CESAR CHAVEZ ST
AUSTIN, TX 78701
(30.263215, -97.743895)",11522498,Routine Inspection
Rain on 4th,78701,12/10/2015,93,"217 W 4TH ST
AUSTIN, TX 78701
(30.266774, -97.745586)",2802019,Routine Inspection
